url_length,url_entropy,num_subdomains,is_idn,has_repeated_digits,mixed_script,domain_age_days,is_newly_registered,is_very_new,days_until_expiry,is_self_signed,cert_age_days,has_credential_form,form_count,password_fields,email_fields,has_suspicious_forms,suspicious_form_count,keyword_count,html_size,external_links,iframe_count,js_obfuscated,js_keylogger,js_form_manipulation,js_eval_usage,js_risk_score,redirect_count,had_redirects,a_count,mx_count,ns_count,doc_has_verdict,doc_risk_score,doc_form_count,doc_has_login_keywords,doc_has_verify_keywords,doc_has_password_keywords,doc_has_credential_keywords,doc_length,ocr_length,ocr_has_login_keywords,ocr_has_verify_keywords
0,0.0,0,0,0,0,7545,0,0,854,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,376,0.0,0.0,0.0
0,0.0,0,0,0,0,7545,0,0,854,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,522,0.0,0.0,0.0
0,0.0,0,0,0,0,7545,0,0,854,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,376,0.0,0.0,0.0
25,3.7533,1,0,0,0,8172,0,0,228,0,999,0,1,0,0,0,0,0,246062,141,1,0,0,0,0,0,204,1,1,4,2,1,0,1,0,0,0,0,544,0.0,0.0,0.0
0,0.0,0,0,0,0,7899,0,0,136,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,502,0.0,0.0,0.0
0,0.0,0,0,0,0,7899,0,0,136,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,481,0.0,0.0,0.0
0,0.0,0,0,0,0,7899,0,0,136,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,502,0.0,0.0,0.0
0,0.0,0,0,0,0,7899,0,0,136,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,481,0.0,0.0,0.0
0,0.0,0,0,0,0,8675,0,0,90,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,498,0.0,0.0,0.0
0,0.0,0,0,0,0,8675,0,0,90,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,452,0.0,0.0,0.0
0,0.0,0,0,0,0,8675,0,0,90,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,498,0.0,0.0,0.0
0,0.0,0,0,0,0,8675,0,0,90,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,452,0.0,0.0,0.0
0,0.0,0,0,0,0,8264,0,0,136,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,0,0,614,0.0,0.0,0.0
0,0.0,0,0,0,0,8264,0,0,136,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,1,1,0,0,0,660,0.0,0.0,0.0
0,0.0,0,0,0,0,8264,0,0,136,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,0,0,614,0.0,0.0,0.0
0,0.0,0,0,0,0,8264,0,0,136,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,1,1,0,0,0,660,0.0,0.0,0.0
25,3.9435,1,0,0,0,7717,0,0,317,0,999,0,3,0,2,0,0,2,276916,153,3,0,0,1,0,10,118,1,1,1,4,1,0,3,1,0,0,0,658,0.0,0.0,0.0
18,3.5724,1,0,0,0,7416,0,0,253,0,999,0,1,0,0,0,0,0,38884,57,0,0,0,0,0,0,86,1,1,1,4,1,0,1,0,0,0,0,522,0.0,0.0,0.0
0,0.0,0,0,0,0,5058,0,0,55,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,565,,,
24,3.7406,1,0,0,0,6761,0,0,178,0,999,0,0,0,0,0,0,0,52978,32,0,0,0,0,0,0,13,1,1,1,2,1,0,0,0,0,0,0,450,0.0,0.0,0.0
0,0.0,0,0,0,0,7745,0,0,289,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,516,0.0,0.0,0.0
0,0.0,0,0,0,0,7745,0,0,289,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,1,0,0,0,582,0.0,0.0,0.0
0,0.0,0,0,0,0,7745,0,0,289,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,516,0.0,0.0,0.0
0,0.0,0,0,0,0,7745,0,0,289,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,1,0,0,0,582,0.0,0.0,0.0
18,3.5724,1,0,0,0,7416,0,0,253,0,999,0,1,0,0,0,0,1,121736,44,0,1,0,1,0,10,137,1,1,1,3,1,0,1,0,0,0,0,661,0.0,0.0,0.0
0,0.0,0,0,0,0,4184,0,0,198,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,543,,,
23,3.7623,1,0,0,0,7556,0,0,113,0,999,0,0,0,0,0,0,0,257088,70,1,1,0,0,0,0,198,1,1,1,4,1,0,0,0,0,0,0,480,0.0,0.0,0.0
0,0.0,0,0,0,0,8271,0,0,136,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,546,,,
0,0.0,0,0,0,0,7416,0,0,253,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,507,,,
0,0.0,0,0,0,0,5205,0,0,273,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,492,,,
21,3.749,1,0,0,0,5951,0,0,257,0,999,0,0,0,0,0,0,0,5152,0,0,0,0,0,0,0,5,1,2,1,4,1,0,0,0,0,0,0,368,0.0,0.0,0.0
0,0.0,0,0,0,0,6121,0,0,87,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,89,,,
0,0.0,0,0,0,0,10185,0,0,2231,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,1,0,0,0,0,0,0,755,,,
30,3.7396,2,0,0,0,9999,0,0,0,0,999,0,0,0,0,0,0,1,115178,5,0,0,0,0,0,0,44,1,0,0,0,1,0,0,1,0,0,0,496,0.0,0.0,0.0
0,0.0,0,0,0,0,9311,0,0,184,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,449,,,
0,0.0,0,0,0,0,9865,0,0,360,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,596,,,
0,0.0,0,0,0,0,2566,0,0,355,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,595,0.0,0.0,0.0
0,0.0,0,0,0,0,2566,0,0,355,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,1,0,0,0,654,0.0,0.0,0.0
0,0.0,0,0,0,0,2566,0,0,355,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,595,0.0,0.0,0.0
0,0.0,0,0,0,0,2566,0,0,355,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,1,0,0,0,654,0.0,0.0,0.0
0,0.0,0,0,0,0,10414,0,0,543,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,606,0.0,0.0,0.0
0,0.0,0,0,0,0,10414,0,0,543,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,1,0,0,0,721,0.0,0.0,0.0
0,0.0,0,0,0,0,10414,0,0,543,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,606,0.0,0.0,0.0
0,0.0,0,0,0,0,10414,0,0,543,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,1,0,0,0,721,0.0,0.0,0.0
0,0.0,0,0,0,0,8385,0,0,1111,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,562,0.0,0.0,0.0
0,0.0,0,0,0,0,8385,0,0,1111,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,453,0.0,0.0,0.0
0,0.0,0,0,0,0,8385,0,0,1111,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,562,0.0,0.0,0.0
0,0.0,0,0,0,0,8385,0,0,1111,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,453,0.0,0.0,0.0
0,0.0,0,0,0,0,9503,0,0,358,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,1,0,0,0,0,0,0,656,0.0,0.0,0.0
0,0.0,0,0,0,0,9503,0,0,358,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,1,15,0,1,0,0,0,572,0.0,0.0,0.0
0,0.0,0,0,0,0,9503,0,0,358,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,1,0,0,0,0,0,0,656,0.0,0.0,0.0
0,0.0,0,0,0,0,9503,0,0,358,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,1,15,0,1,0,0,0,572,0.0,0.0,0.0
0,0.0,0,0,0,0,8862,0,0,999,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,1,0,0,0,0,0,0,743,,,
0,0.0,0,0,0,0,7545,0,0,1950,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,426,0.0,0.0,0.0
0,0.0,0,0,0,0,7545,0,0,1950,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,632,0.0,0.0,0.0
0,0.0,0,0,0,0,7545,0,0,1950,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,426,0.0,0.0,0.0
0,0.0,0,0,0,0,7545,0,0,1950,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,632,0.0,0.0,0.0
0,0.0,0,0,0,0,9999,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,253,,,
0,0.0,0,0,0,0,7587,0,0,3004,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,783,0.0,0.0,0.0
0,0.0,0,0,0,0,7587,0,0,3004,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,1,0,0,1,0,0,0,489,0.0,0.0,0.0
0,0.0,0,0,0,0,7587,0,0,3004,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,783,0.0,0.0,0.0
0,0.0,0,0,0,0,7587,0,0,3004,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,1,0,0,1,0,0,0,489,0.0,0.0,0.0
19,3.5369,0,0,0,0,8824,0,0,2132,0,999,0,0,0,0,0,0,0,1801,1,0,0,0,0,0,0,1,1,1,1,4,1,0,0,0,0,0,0,434,0.0,0.0,0.0
0,0.0,0,0,0,0,10682,0,0,273,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,0,0,0,0,0,651,0.0,0.0,0.0
0,0.0,0,0,0,0,10682,0,0,273,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1,1,0,0,0,728,0.0,0.0,0.0
0,0.0,0,0,0,0,10682,0,0,273,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,0,0,0,0,0,651,0.0,0.0,0.0
0,0.0,0,0,0,0,10682,0,0,273,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1,1,0,0,0,728,0.0,0.0,0.0
0,0.0,0,0,0,0,9660,0,0,1662,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,622,0.0,0.0,0.0
0,0.0,0,0,0,0,9660,0,0,1662,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,4,1,1,0,0,672,0.0,0.0,0.0
0,0.0,0,0,0,0,9660,0,0,1662,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,622,0.0,0.0,0.0
0,0.0,0,0,0,0,9660,0,0,1662,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,4,1,1,0,0,672,0.0,0.0,0.0
0,0.0,0,0,0,0,5722,0,0,121,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,1,0,0,0,0,0,0,889,0.0,0.0,0.0
0,0.0,0,0,0,0,5722,0,0,121,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,1,0,0,0,0,0,0,443,0.0,0.0,0.0
0,0.0,0,0,0,0,5722,0,0,121,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,1,0,0,0,0,0,0,889,0.0,0.0,0.0
0,0.0,0,0,0,0,5722,0,0,121,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,1,0,0,0,0,0,0,443,0.0,0.0,0.0
17,3.4548,0,0,0,0,10662,0,0,658,0,999,0,1,0,0,0,0,1,227419,82,2,0,0,0,0,0,164,1,1,1,2,1,0,1,0,0,0,0,560,0.0,0.0,0.0
0,0.0,0,0,0,0,6655,0,0,1745,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,631,0.0,0.0,0.0
0,0.0,0,0,0,0,6655,0,0,1745,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,5,1,0,0,0,704,0.0,0.0,0.0
0,0.0,0,0,0,0,6655,0,0,1745,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,631,0.0,0.0,0.0
0,0.0,0,0,0,0,6655,0,0,1745,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,5,1,0,0,0,704,0.0,0.0,0.0
18,3.3774,0,0,0,0,8541,0,0,589,0,999,0,2,0,0,0,0,3,205984,135,2,0,0,0,0,0,183,1,1,1,2,1,0,2,1,1,0,0,579,0.0,0.0,0.0
0,0.0,0,0,0,0,9442,0,0,54,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,1,0,0,0,0,0,0,683,0.0,0.0,0.0
0,0.0,0,0,0,0,9442,0,0,54,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,1,0,21,1,1,0,0,778,0.0,0.0,0.0
0,0.0,0,0,0,0,9442,0,0,54,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,1,0,0,0,0,0,0,683,0.0,0.0,0.0
0,0.0,0,0,0,0,9442,0,0,54,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,1,0,21,1,1,0,0,778,0.0,0.0,0.0
0,0.0,0,0,0,0,1993,0,0,197,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,591,0.0,0.0,0.0
0,0.0,0,0,0,0,1993,0,0,197,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,10,0,1,1,0,0,608,0.0,0.0,0.0
0,0.0,0,0,0,0,1993,0,0,197,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,591,0.0,0.0,0.0
0,0.0,0,0,0,0,1993,0,0,197,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,10,0,1,1,0,0,608,0.0,0.0,0.0
0,0.0,0,0,0,0,9147,0,0,1809,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,481,0.0,0.0,0.0
0,0.0,0,0,0,0,9147,0,0,1809,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,10,1,1,0,0,0,671,0.0,0.0,0.0
0,0.0,0,0,0,0,9147,0,0,1809,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,481,0.0,0.0,0.0
0,0.0,0,0,0,0,9147,0,0,1809,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,10,1,1,0,0,0,671,0.0,0.0,0.0
24,3.8554,0,0,0,0,7544,0,0,1951,0,999,0,0,0,0,0,0,0,5258,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,449,0.0,0.0,0.0
68,4.556,2,0,0,0,9999,0,0,0,0,999,0,3,1,0,0,0,3,19400,2,0,0,0,0,0,0,20,1,0,0,0,1,15,3,1,0,0,0,678,0.0,0.0,0.0
112,4.6204,1,0,0,0,9999,0,0,0,0,999,0,7,2,0,0,0,4,107793,14,0,0,0,1,0,10,57,1,0,0,0,1,20,7,1,1,0,0,812,0.0,0.0,0.0
